track_name,artist,genre,track_uri,track_link,track_preview,album
Rincón Exquisito,Second,Indie,spotify:track:2UfGBO7lPSc9JUDV4BpwAu,https://open.spotify.com/track/2UfGBO7lPSc9JUDV4BpwAu,https://p.scdn.co/mp3-preview/04f02fb240125b684150eecf0d450655abf4cc7a?cid=334acd00a2d445cb9077c0c4cf57f5a9,Fracciones de un Segundo
Qué Bien,IZAL,Indie,spotify:track:3iaj0MtII6VPVhwQa4eeX3,https://open.spotify.com/track/3iaj0MtII6VPVhwQa4eeX3,https://p.scdn.co/mp3-preview/6cededff29b400ec556d5a9aec2129c9cb92451e?cid=334acd00a2d445cb9077c0c4cf57f5a9,Magia & Efectos Especiales
Sincericidio,Leiva,Indie,spotify:track:3Q8avvsQE7mtTXT2TrDx3I,https://open.spotify.com/track/3Q8avvsQE7mtTXT2TrDx3I,https://p.scdn.co/mp3-preview/b29defc666ce593a3b79e6eecaf95e476fececc0?cid=334acd00a2d445cb9077c0c4cf57f5a9,Monstruos
Años 80,Los Piratas,Indie,spotify:track:7EwISik6EOmK1CZhs68nsg,https://open.spotify.com/track/7EwISik6EOmK1CZhs68nsg,https://p.scdn.co/mp3-preview/8309a9570f5ff0a35f786da2da25acce8def8665?cid=334acd00a2d445cb9077c0c4cf57f5a9,Ultrasónica
Allí donde solíamos gritar,Love of Lesbian,Indie,spotify:track:29tVNOmg85qDLh2wVnJxpv,https://open.spotify.com/track/29tVNOmg85qDLh2wVnJxpv,https://p.scdn.co/mp3-preview/a0e3c149dca83349fdff81a3f4e4b129439f8db3?cid=334acd00a2d445cb9077c0c4cf57f5a9,1999 (o como generar incendios de nieve con una lupa enfocando la luna)
El paraíso,Mikel Izal,Indie,spotify:track:43ru4vpQyuXvn8KHDI6wDT,https://open.spotify.com/track/43ru4vpQyuXvn8KHDI6wDT,https://p.scdn.co/mp3-preview/0a04a591efe775daedc80430d3c58be2e43b72e0?cid=334acd00a2d445cb9077c0c4cf57f5a9,El paraíso
El Tiempo Pasará,Lori Meyers,Indie,spotify:track:6t6knHmmUVGnYHqQy7lTij,https://open.spotify.com/track/6t6knHmmUVGnYHqQy7lTij,,Impronta
Mira cómo vuelo,Miss Caffeina,Indie,spotify:track:0q26YkYooQjbNyNXzGcHGP,https://open.spotify.com/track/0q26YkYooQjbNyNXzGcHGP,https://p.scdn.co/mp3-preview/514e20bf0edd1b069d960bb093ae038bd3f7c385?cid=334acd00a2d445cb9077c0c4cf57f5a9,Detroit
Trocito de Marte,Ciudad Jara,Indie,spotify:track:2oVdME9vk0rgwbF5CeTvkK,https://open.spotify.com/track/2oVdME9vk0rgwbF5CeTvkK,https://p.scdn.co/mp3-preview/61aed64831050f51253dd88381f0cd929a3a4d6f?cid=334acd00a2d445cb9077c0c4cf57f5a9,Trocito de Marte
Qué Más Da,Rigoberta Bandini,Indie,spotify:track:0cCLgsNsyP4xu8RKRX8Qac,https://open.spotify.com/track/0cCLgsNsyP4xu8RKRX8Qac,https://p.scdn.co/mp3-preview/68f483f60fdff5dd836ee1f3f77b03be8f8aae1c?cid=334acd00a2d445cb9077c0c4cf57f5a9,Qué Más Da
Sashimi,Leiva,Indie,spotify:track:4H5G0DJ9cVVupUlAWOfFKP,https://open.spotify.com/track/4H5G0DJ9cVVupUlAWOfFKP,https://p.scdn.co/mp3-preview/37c35373d8010fce6c073e9774ce4eab5f26bef6?cid=334acd00a2d445cb9077c0c4cf57f5a9,Sashimi
Lucha De Gigantes,Love of Lesbian,Indie,spotify:track:1ozbWlTQASs311dSO5R6vp,https://open.spotify.com/track/1ozbWlTQASs311dSO5R6vp,,Lucha De Gigantes
"Si no es contigo (feat. Rafa Val, Viva Suecia)",Shinova,Indie,spotify:track:2daEY7bqARD03KqUxRNdRn,https://open.spotify.com/track/2daEY7bqARD03KqUxRNdRn,https://p.scdn.co/mp3-preview/97349c14e5ee8844f1fb7455844f6efb94d7ee05?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Si no es contigo (feat. Rafa Val, Viva Suecia)"
Errante (Canción Mutante),Niños Mutantes,Indie,spotify:track:3GkCKAw2LPirMgiUJMAEMY,https://open.spotify.com/track/3GkCKAw2LPirMgiUJMAEMY,https://p.scdn.co/mp3-preview/0ffea8f3039d153a5f4976785f6fe549f67f8027?cid=334acd00a2d445cb9077c0c4cf57f5a9,Las Noches de Insomnio
De Momento Abril,La Bien Querida,Indie,spotify:track:1kjJLQhV2NDCWCf0ParWAJ,https://open.spotify.com/track/1kjJLQhV2NDCWCf0ParWAJ,https://p.scdn.co/mp3-preview/c110de615a4487aea297c5458fc7ad0f22e1cef5?cid=334acd00a2d445cb9077c0c4cf57f5a9,Romancero
De las Dudas Infinitas,Supersubmarina,Indie,spotify:track:2lfwPw1lQ2ITeneLe7xm22,https://open.spotify.com/track/2lfwPw1lQ2ITeneLe7xm22,https://p.scdn.co/mp3-preview/1c8f36b9b2d15b2cb2d83c68b47fa2aad24c559f?cid=334acd00a2d445cb9077c0c4cf57f5a9,Santacruz
Ojos Papel,Reik,Indie,spotify:track:30OksLi7GCTqAc3KXwu3Ds,https://open.spotify.com/track/30OksLi7GCTqAc3KXwu3Ds,https://p.scdn.co/mp3-preview/f5921652c81cc62a9d820c4faf974cd2ed6b80e8?cid=334acd00a2d445cb9077c0c4cf57f5a9,Panorama
Carreteras Infinitas,Sidonie,Indie,spotify:track:2Q6qD1YTFn7NHuy2WmMGPG,https://open.spotify.com/track/2Q6qD1YTFn7NHuy2WmMGPG,https://p.scdn.co/mp3-preview/2a1cc4624a3c3fe0f85b2bdda437f362494f397a?cid=334acd00a2d445cb9077c0c4cf57f5a9,El Peor Grupo del Mundo
Dónde estás?,Alizzz,Indie,spotify:track:3siKQLur5hZAaqWTw2H7Ck,https://open.spotify.com/track/3siKQLur5hZAaqWTw2H7Ck,https://p.scdn.co/mp3-preview/44956da79679e894b41c7010fd78a576b246382c?cid=334acd00a2d445cb9077c0c4cf57f5a9,Conducción Temeraria
El Bien,Viva Suecia,Indie,spotify:track:2y7b6A4hhl3ysYlU2kztGD,https://open.spotify.com/track/2y7b6A4hhl3ysYlU2kztGD,,El Bien
Un Buen Dia,Los Planetas,Indie,spotify:track:53AdGgVPCP8P4CutTFKJ1V,https://open.spotify.com/track/53AdGgVPCP8P4CutTFKJ1V,https://p.scdn.co/mp3-preview/114f2bcd2d72b304ae7b1e5d5a8a52654fcd445f?cid=334acd00a2d445cb9077c0c4cf57f5a9,Unidad De Desplazamiento
Ojitos Lindos,Carlos Sadness,Indie,spotify:track:6d75HkONd1lWqz7EqhTXwT,https://open.spotify.com/track/6d75HkONd1lWqz7EqhTXwT,https://p.scdn.co/mp3-preview/4f23b6d0fa15c0b072ca5ea10cb7ea188e178d76?cid=334acd00a2d445cb9077c0c4cf57f5a9,Perreo Bonito
La Típica Canción,Ginebras,Indie,spotify:track:6yGP9c0OkKZgdqBjec9HMu,https://open.spotify.com/track/6yGP9c0OkKZgdqBjec9HMu,https://p.scdn.co/mp3-preview/7f0dc8efd7e47ee9b93079e807c1caf7087c1ae3?cid=334acd00a2d445cb9077c0c4cf57f5a9,La Típica Canción
Para toda la vida,Miss Caffeina,Indie,spotify:track:3L9cFirNr02KvIOFxGOFVp,https://open.spotify.com/track/3L9cFirNr02KvIOFxGOFVp,https://p.scdn.co/mp3-preview/3cbdfb36405035bea9e52ce58e4cf4161b2570ea?cid=334acd00a2d445cb9077c0c4cf57f5a9,Para toda la vida
La sonrisa intacta,Shinova,Indie,spotify:track:6r72Bmd4lhdCmCY0D0DNxd,https://open.spotify.com/track/6r72Bmd4lhdCmCY0D0DNxd,https://p.scdn.co/mp3-preview/1513a91cbc639e70535b6819ac73445f719d4632?cid=334acd00a2d445cb9077c0c4cf57f5a9,La sonrisa intacta
El equilibrio es imposible (feat. Santi Balmes) - Confesiones-Directo,Ivan Ferreiro,Indie,spotify:track:1WEahl0RMQg1VTbIT69x2R,https://open.spotify.com/track/1WEahl0RMQg1VTbIT69x2R,https://p.scdn.co/mp3-preview/b00a28d76af2a97528f5a2df99dcd3dfa6ee955a?cid=334acd00a2d445cb9077c0c4cf57f5a9,Confesiones de un artista de mierda
Adrenalina,Samuraï,Indie,spotify:track:6AS6lW8vAo27DGEcbRT2Oj,https://open.spotify.com/track/6AS6lW8vAo27DGEcbRT2Oj,,Adrenalina
La Fe,Mikel Izal,Indie,spotify:track:3b8iWcrU2jjAQHa2qBqH6e,https://open.spotify.com/track/3b8iWcrU2jjAQHa2qBqH6e,https://p.scdn.co/mp3-preview/e89e908b21a1f970391f2a9195a55bf328ac8c2c?cid=334acd00a2d445cb9077c0c4cf57f5a9,La Fe
Hasta que cierro los ojos,Sidecars,Indie,spotify:track:2iU5yApTiBhiXKx2uaKZP0,https://open.spotify.com/track/2iU5yApTiBhiXKx2uaKZP0,https://p.scdn.co/mp3-preview/2ec7f842024dff3198b658e8aef7d505100ea4fe?cid=334acd00a2d445cb9077c0c4cf57f5a9,Hasta que cierro los ojos
Solo Quiero Bailar,K!ngdom,Indie,spotify:track:1mkZrkX1TJjGMoQMOKOipZ,https://open.spotify.com/track/1mkZrkX1TJjGMoQMOKOipZ,https://p.scdn.co/mp3-preview/26e645bb8547a10675bfd272d89ef8077f998868?cid=334acd00a2d445cb9077c0c4cf57f5a9,Solo Quiero Bailar
La Voz Del Presidente,Viva Suecia,Indie,spotify:track:7fPeMoDuILDyXwaXwaw8Ll,https://open.spotify.com/track/7fPeMoDuILDyXwaXwaw8Ll,,La Voz Del Presidente
Algo Especial,Dorian,Indie,spotify:track:6iolHBXBb1PpgvOP4jPlpr,https://open.spotify.com/track/6iolHBXBb1PpgvOP4jPlpr,https://p.scdn.co/mp3-preview/cb32e7d2c57e217875d46626fecf2b5608aba662?cid=334acd00a2d445cb9077c0c4cf57f5a9,Algo Especial
Péiname Juana,La Plazuela,Indie,spotify:track:2rAIdW4CHHFYnBPz29pCWE,https://open.spotify.com/track/2rAIdW4CHHFYnBPz29pCWE,,Péiname Juana
Todos los Besos,Siloé,Indie,spotify:track:7BgiR9FBLgetiHXohf2jEf,https://open.spotify.com/track/7BgiR9FBLgetiHXohf2jEf,https://p.scdn.co/mp3-preview/1dd0af1292fd5161c95bd09f291e8b755d487c75?cid=334acd00a2d445cb9077c0c4cf57f5a9,Todos los Besos
Cama Vacía,Pignoise,Indie,spotify:track:5K8Exvm7PPo426jozW4m2q,https://open.spotify.com/track/5K8Exvm7PPo426jozW4m2q,https://p.scdn.co/mp3-preview/67e20b37104c45e355c192a920241b98bacf3c6d?cid=334acd00a2d445cb9077c0c4cf57f5a9,Cama Vacía
Charo (feat. Los Detectives),Quique González,Indie,spotify:track:3WIqOmbVEbDEtyoj4MFiXK,https://open.spotify.com/track/3WIqOmbVEbDEtyoj4MFiXK,https://p.scdn.co/mp3-preview/809ae80af9de1fec4b680b5aefc8d057c7f7d2fb?cid=334acd00a2d445cb9077c0c4cf57f5a9,Me Mata Si Me Necesitas (feat. Los Detectives)
Vamos A Olvidar,Soleá Morente,Indie,spotify:track:1M163jU3eaTObjYl1F3ANs,https://open.spotify.com/track/1M163jU3eaTObjYl1F3ANs,https://p.scdn.co/mp3-preview/5a4347dbf5bc04884f6b37e41cfc55f022d3cb67?cid=334acd00a2d445cb9077c0c4cf57f5a9,Vamos A Olvidar
La Toscana,Veintiuno,Indie,spotify:track:39kOGcaNQZm9Ig1FDngq9c,https://open.spotify.com/track/39kOGcaNQZm9Ig1FDngq9c,https://p.scdn.co/mp3-preview/8bf09678fba110f40d7b52412eb09eb0180f8686?cid=334acd00a2d445cb9077c0c4cf57f5a9,La Toscana
Sin Ti,Comandante Twin,Indie,spotify:track:5esiRYgHUmTzJmjBRx8Pyr,https://open.spotify.com/track/5esiRYgHUmTzJmjBRx8Pyr,https://p.scdn.co/mp3-preview/2c25c20e8c6a869dab441afd0e2f7675da688125?cid=334acd00a2d445cb9077c0c4cf57f5a9,Sin Ti
Te debo una canción,Shinova,Indie,spotify:track:3OZ0BqpkRr5NiZSDzlLLV1,https://open.spotify.com/track/3OZ0BqpkRr5NiZSDzlLLV1,https://p.scdn.co/mp3-preview/de091b3e0d0472eeab4377de447a791dd8463c74?cid=334acd00a2d445cb9077c0c4cf57f5a9,Te debo una canción
La mujer cactus y el hombre globo,Rayden,Indie,spotify:track:4ilgbQ38DoCQDef4AYh1Qh,https://open.spotify.com/track/4ilgbQ38DoCQDef4AYh1Qh,https://p.scdn.co/mp3-preview/a6a60ab2d2c3ceed16aeda34f0478b37ea8402ab?cid=334acd00a2d445cb9077c0c4cf57f5a9,La mujer cactus y el hombre globo
Cuestión De Suerte,Natalia Lacunza,Indie,spotify:track:6TRRirUyyil4IbMcZLFQff,https://open.spotify.com/track/6TRRirUyyil4IbMcZLFQff,,Cuestión De Suerte
Finisterre,Vetusta Morla,Indie,spotify:track:4G7nC3kXEW7TLUG2Fiv527,https://open.spotify.com/track/4G7nC3kXEW7TLUG2Fiv527,https://p.scdn.co/mp3-preview/7aca9a68e41b9da3dcaa6012a1d17e225bf1d28e?cid=334acd00a2d445cb9077c0c4cf57f5a9,Finisterre
Justo Cuando El Mundo Apriete,Viva Suecia,Indie,spotify:track:6eKxlS1SsRYyzeN2Dbdek4,https://open.spotify.com/track/6eKxlS1SsRYyzeN2Dbdek4,,Justo Cuando El Mundo Apriete
Buen Viaje,Anni B Sweet,Indie,spotify:track:3Wdiqoeo0ysv41MOia412p,https://open.spotify.com/track/3Wdiqoeo0ysv41MOia412p,https://p.scdn.co/mp3-preview/9fb834c86d230f5da940fcc795e22dc3f9ce9d74?cid=334acd00a2d445cb9077c0c4cf57f5a9,Universo por Estrenar
Podría Ser Peor,La Casa Azul,Indie,spotify:track:09XcYJZiHgliNNWYHILbXe,https://open.spotify.com/track/09XcYJZiHgliNNWYHILbXe,https://p.scdn.co/mp3-preview/f372ddbe933a0fe6728f92d4084ed42c66e83db9?cid=334acd00a2d445cb9077c0c4cf57f5a9,Podría Ser Peor
El grito,Mikel Izal,Indie,spotify:track:1dQuJZVVlSTiFmiKveWNc8,https://open.spotify.com/track/1dQuJZVVlSTiFmiKveWNc8,https://p.scdn.co/mp3-preview/200e9189c339ef180e56be6e7d1e8b99b124e8bd?cid=334acd00a2d445cb9077c0c4cf57f5a9,El grito
Dopamina,Veintiuno,Indie,spotify:track:6jmlMwy11AlRBxPXHsWfef,https://open.spotify.com/track/6jmlMwy11AlRBxPXHsWfef,https://p.scdn.co/mp3-preview/1b6da91d3a7dbc8c0fc14df8f846736180ce3091?cid=334acd00a2d445cb9077c0c4cf57f5a9,Dopamina
Mi accidente preferido (con Juancho Sidecars y Sidecars),Despistaos,Indie,spotify:track:0C2YXYi4RBuUfj1nNK5jFH,https://open.spotify.com/track/0C2YXYi4RBuUfj1nNK5jFH,https://p.scdn.co/mp3-preview/566c241b28419f1ba0ba13ca529ef50a72b96768?cid=334acd00a2d445cb9077c0c4cf57f5a9,Mi accidente preferido (con Juancho Sidecars y Sidecars)
Hacerte Volar,Lori Meyers,Indie,spotify:track:4ieHMQx0zzxvPnCDkp18Rs,https://open.spotify.com/track/4ieHMQx0zzxvPnCDkp18Rs,,Hacerte Volar
Bailando Con el Viento,ALIS,Indie,spotify:track:7GyrhtQUvdCM1I6FZusRfI,https://open.spotify.com/track/7GyrhtQUvdCM1I6FZusRfI,https://p.scdn.co/mp3-preview/3a341fe59fe2ec0f66f5fb00563c3c24cece99d9?cid=334acd00a2d445cb9077c0c4cf57f5a9,Bailando Con el Viento
Quiero Quedarme para Siempre,La La Love You,Indie,spotify:track:3du9ocej65TycajaDfw8j9,https://open.spotify.com/track/3du9ocej65TycajaDfw8j9,https://p.scdn.co/mp3-preview/e5c7c4211b8937b42b88f9830848fde665b6a3c2?cid=334acd00a2d445cb9077c0c4cf57f5a9,Quiero Quedarme para Siempre
En algún lugar (feat. Santi Balmes & Víctor Cabezuelo),Mikel Erentxun,Indie,spotify:track:2nL8UGrQoCfbZTtWfmmoqe,https://open.spotify.com/track/2nL8UGrQoCfbZTtWfmmoqe,https://p.scdn.co/mp3-preview/007b6cf7f43e40887dd01c5367faa58783096866?cid=334acd00a2d445cb9077c0c4cf57f5a9,En algún lugar (feat. Santi Balmes & Víctor Cabezuelo)
Qué Vida Tan Dura,Arde Bogotá,Indie,spotify:track:6G64bXQenyGECXByr6V0jC,https://open.spotify.com/track/6G64bXQenyGECXByr6V0jC,https://p.scdn.co/mp3-preview/23a2f1dd4c95f698b62418bdf3fa56f742576a1c?cid=334acd00a2d445cb9077c0c4cf57f5a9,Qué Vida Tan Dura
Cerca del Invierno,MERINO,Indie,spotify:track:2xLu4Wk6ZWukC30gkMf6F8,https://open.spotify.com/track/2xLu4Wk6ZWukC30gkMf6F8,https://p.scdn.co/mp3-preview/a3de31b95298fe5b5e54d63557323cf3c525171c?cid=334acd00a2d445cb9077c0c4cf57f5a9,Cerca del Invierno
"Y SI NO SOY YO (feat. Gabriel de la Rosa, Shinova)",Tu Otra Bonita,Indie,spotify:track:7fZ69MUMb7kDKGoJbOJ8vT,https://open.spotify.com/track/7fZ69MUMb7kDKGoJbOJ8vT,https://p.scdn.co/mp3-preview/40a5344335f5a123316357edc4956525b49fc9e7?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Y SI NO SOY YO (feat. Gabriel de la Rosa, Shinova)"
"Al olvido (feat. Ara Malikian, Rozalén, Coque Malla, Lori Meyers y Mikel Izal)",Elefantes,Indie,spotify:track:6AYQCNVt8jCSo6wMuE5Sa1,https://open.spotify.com/track/6AYQCNVt8jCSo6wMuE5Sa1,https://p.scdn.co/mp3-preview/30a9fc3a3f87e46467830ec891c4e87479137fa3?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Al olvido (feat. Ara Malikian, Rozalén, Coque Malla, Lori Meyers y Mikel Izal)"
Quien encendió la luz,Guitarricadelafuente,Indie,spotify:track:7uI0ZH9w4Fzldb0dj7gngZ,https://open.spotify.com/track/7uI0ZH9w4Fzldb0dj7gngZ,https://p.scdn.co/mp3-preview/77c0a1042b6c7123f60349a045f12d23f68c356a?cid=334acd00a2d445cb9077c0c4cf57f5a9,Quien encendió la luz
Reina (feat. Rozalén),Miss Caffeina,Indie,spotify:track:2PESl4Qe4oQzcEn2ZVCwc3,https://open.spotify.com/track/2PESl4Qe4oQzcEn2ZVCwc3,https://p.scdn.co/mp3-preview/7bacbc180f1a10d4926d4d0f94ada4e008da5852?cid=334acd00a2d445cb9077c0c4cf57f5a9,Reina (feat. Rozalén)
Nena,Sexy Zebras,Indie,spotify:track:1SjQXTjcrWj0nYxyKYH4fj,https://open.spotify.com/track/1SjQXTjcrWj0nYxyKYH4fj,https://p.scdn.co/mp3-preview/1f74a6ff02b9738428b42a8f17fe7bd513530253?cid=334acd00a2d445cb9077c0c4cf57f5a9,Nena
Big Bang,La La Love You,Indie,spotify:track:1MaP3cth4ASSO2iKLKWc3I,https://open.spotify.com/track/1MaP3cth4ASSO2iKLKWc3I,https://p.scdn.co/mp3-preview/eede000593689b7b53588f27907c23b2e9af62dd?cid=334acd00a2d445cb9077c0c4cf57f5a9,Big Bang
"Aquí, ahora y así - Estrella Damm 2022",Santi Balmes,Indie,spotify:track:3NgIOGvXFNFNDNQWvMkGyN,https://open.spotify.com/track/3NgIOGvXFNFNDNQWvMkGyN,https://p.scdn.co/mp3-preview/3891e828aa38c584d7d669073b1b69eee0ab4bea?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Aquí, ahora y así - Estrella Damm 2022"
Abajo,Arde Bogotá,Indie,spotify:track:054NWSrZKWWQ897zhkjmKD,https://open.spotify.com/track/054NWSrZKWWQ897zhkjmKD,https://p.scdn.co/mp3-preview/a23c8622796e983efe9158b90f09bbd5a1e79a5a?cid=334acd00a2d445cb9077c0c4cf57f5a9,Abajo
Bark at the Moon,Ozzy Osbourne,Metal,spotify:track:2E7W1X4maFFcjHrVrFA7Vs,https://open.spotify.com/track/2E7W1X4maFFcjHrVrFA7Vs,https://p.scdn.co/mp3-preview/823326c7dec351ae0dc22c8f7a75b3f68875dcfb?cid=334acd00a2d445cb9077c0c4cf57f5a9,Bark At The Moon (Expanded Edition)
"10,000 Lovers (In One)",TNT,Metal,spotify:track:7q1HuENSdN4GMm8IxvdeKg,https://open.spotify.com/track/7q1HuENSdN4GMm8IxvdeKg,,Tell No Tales
Kiss of Death,Dokken,Metal,spotify:track:0VVMKGxdqQCLvxSlY5gqFG,https://open.spotify.com/track/0VVMKGxdqQCLvxSlY5gqFG,https://p.scdn.co/mp3-preview/2c00f5644b45d7821e1c9cb324d4c6ba86c15e16?cid=334acd00a2d445cb9077c0c4cf57f5a9,Back for the Attack
Sport'n a Woody,Dangerous Toys,Metal,spotify:track:4KueilABGoKaUSzr4afWt5,https://open.spotify.com/track/4KueilABGoKaUSzr4afWt5,https://p.scdn.co/mp3-preview/6dfdc674be89e35355129f8d34cb8eff416c13ab?cid=334acd00a2d445cb9077c0c4cf57f5a9,Dangerous Toys
Tears Are Falling,KISS,Metal,spotify:track:3Baq94xfvWkRt1qlSuHmcZ,https://open.spotify.com/track/3Baq94xfvWkRt1qlSuHmcZ,,Smashes Thrashes & Hits
Hungry For Heaven,Dio,Metal,spotify:track:025IP3BitccPpq8Ybgxnlh,https://open.spotify.com/track/025IP3BitccPpq8Ybgxnlh,,Sacred Heart (Deluxe Edition)
Cum On Feel The Noize,Quiet Riot,Metal,spotify:track:3sswspym5LLTgZTOS6FIsq,https://open.spotify.com/track/3sswspym5LLTgZTOS6FIsq,https://p.scdn.co/mp3-preview/a7dd2f9b13afa3eeead4ec913e0bcd0c8bbd43a4?cid=334acd00a2d445cb9077c0c4cf57f5a9,Cum On Feel The Noize
Lightning Strikes,Ozzy Osbourne,Metal,spotify:track:2qy2SdaaKqlHqrcEMYgp1F,https://open.spotify.com/track/2qy2SdaaKqlHqrcEMYgp1F,https://p.scdn.co/mp3-preview/ea1a18f487bc99a2f4107842be02da2c8ba3552f?cid=334acd00a2d445cb9077c0c4cf57f5a9,The Ultimate Sin
Crazy Train,Ozzy Osbourne,Metal,spotify:track:7ACxUo21jtTHzy7ZEV56vU,https://open.spotify.com/track/7ACxUo21jtTHzy7ZEV56vU,https://p.scdn.co/mp3-preview/82413173824c77d38be0f2db4456ebf289d12f05?cid=334acd00a2d445cb9077c0c4cf57f5a9,Blizzard Of Ozz (40th Anniversary Expanded Edition)
Little Fighter,White Lion,Metal,spotify:track:2pH562uKymLxYYrLiHJelf,https://open.spotify.com/track/2pH562uKymLxYYrLiHJelf,https://p.scdn.co/mp3-preview/5e17f3c94b88ba799e1994d136fce0843d35b12e?cid=334acd00a2d445cb9077c0c4cf57f5a9,Big Game
El Salvador,White Lion,Metal,spotify:track:768LTy7McbyzWkCHuaEyzP,https://open.spotify.com/track/768LTy7McbyzWkCHuaEyzP,https://p.scdn.co/mp3-preview/d789db568c048349dcee48af6d01a8ae1fd2dc87?cid=334acd00a2d445cb9077c0c4cf57f5a9,Fight To Survive
Warsong,White Lion,Metal,spotify:track:5dPP9TtPHigzGxlQ7uD1dX,https://open.spotify.com/track/5dPP9TtPHigzGxlQ7uD1dX,https://p.scdn.co/mp3-preview/d3df8c568d3d269dc8811fe95c6a62040fccab70?cid=334acd00a2d445cb9077c0c4cf57f5a9,Mane Attraction
Lady of the Valley,White Lion,Metal,spotify:track:6WfKuAiUGg4y7JqQaeTW61,https://open.spotify.com/track/6WfKuAiUGg4y7JqQaeTW61,https://p.scdn.co/mp3-preview/6454c6011c502cb5903daabf771a83d76c42c28b?cid=334acd00a2d445cb9077c0c4cf57f5a9,Pride
Big Talk,Warrant,Metal,spotify:track:5QwzwrBOj8ZcYFlm6splOa,https://open.spotify.com/track/5QwzwrBOj8ZcYFlm6splOa,https://p.scdn.co/mp3-preview/7649a3a4fbaf73fbdcb1ef4a6efe349890313c35?cid=334acd00a2d445cb9077c0c4cf57f5a9,Dirty Rotten Filthy Stinking Rich
So Damn Pretty (Should Be Against The Law),Warrant,Metal,spotify:track:3hL5yTCXYJ71yDUhXoZQhs,https://open.spotify.com/track/3hL5yTCXYJ71yDUhXoZQhs,https://p.scdn.co/mp3-preview/6317e3969651c91a2867822a2498cb7cb4e40e6b?cid=334acd00a2d445cb9077c0c4cf57f5a9,Dirty Rotten Filthy Stinking Rich
Shake Me,Cinderella,Metal,spotify:track:1Qjpl8Kav6rrO92ZuG0OK8,https://open.spotify.com/track/1Qjpl8Kav6rrO92ZuG0OK8,,Night Songs
Bad Seamstress Blues / Fallin' Apart At The Seams,Cinderella,Metal,spotify:track:1tTXWqYA0DPxhEGURogUA5,https://open.spotify.com/track/1tTXWqYA0DPxhEGURogUA5,,Long Cold Winter
Jelly Roll,Blue Murder,Metal,spotify:track:72l70Nix3AIJ9XBAljgeR1,https://open.spotify.com/track/72l70Nix3AIJ9XBAljgeR1,,Blue Murder
Why Do You Think They Call It Dope?,Love/Hate,Metal,spotify:track:0amK9m9xOLBzbuf02JCsWC,https://open.spotify.com/track/0amK9m9xOLBzbuf02JCsWC,https://p.scdn.co/mp3-preview/9dbeff4f02697a24a6e520805e4a73abb2ae39e1?cid=334acd00a2d445cb9077c0c4cf57f5a9,Blackout In The Red Room
Get It On,Kingdom Come,Metal,spotify:track:2RhBpEgfPbuxciijmxYNTp,https://open.spotify.com/track/2RhBpEgfPbuxciijmxYNTp,,Kingdom Come
Perfect O,Kingdom Come,Metal,spotify:track:1Xj1hAIyuKVTnWmjkfeh2C,https://open.spotify.com/track/1Xj1hAIyuKVTnWmjkfeh2C,,In Your Face
Paris Calling,Shark Island,Metal,spotify:track:7uPvuMkK3aCQJ0IvWKNxtj,https://open.spotify.com/track/7uPvuMkK3aCQJ0IvWKNxtj,https://p.scdn.co/mp3-preview/9d706f727ad9537a428780ee2d5dcb71041ac8b7?cid=334acd00a2d445cb9077c0c4cf57f5a9,Law of the Order
Bones In The Gutter,Dangerous Toys,Metal,spotify:track:6HUx50jy4ugWcWF5Y73BWv,https://open.spotify.com/track/6HUx50jy4ugWcWF5Y73BWv,https://p.scdn.co/mp3-preview/f8452eb853fb37c0912501c36385a463e153b7ea?cid=334acd00a2d445cb9077c0c4cf57f5a9,Dangerous Toys
Ten Boots (Stompin'),Dangerous Toys,Metal,spotify:track:77fxMdc9yPMGSBoDmNpE2n,https://open.spotify.com/track/77fxMdc9yPMGSBoDmNpE2n,https://p.scdn.co/mp3-preview/ea9b16b0b5b82bb148382e1675c6344e3fbb51c8?cid=334acd00a2d445cb9077c0c4cf57f5a9,Dangerous Toys
Girlschool,Britny Fox,Metal,spotify:track:3SLutZby4IG3BISQVzCesq,https://open.spotify.com/track/3SLutZby4IG3BISQVzCesq,https://p.scdn.co/mp3-preview/052cef724a339dedba3252111a9fdcb75e9b322a?cid=334acd00a2d445cb9077c0c4cf57f5a9,The Best Of Britny Fox
Wait for You,Bonham,Metal,spotify:track:0LdPlZKpROaZMLkR0CBpz2,https://open.spotify.com/track/0LdPlZKpROaZMLkR0CBpz2,https://p.scdn.co/mp3-preview/aded5bb7ff92afc7b108760dbd00e3dc9e749ce6?cid=334acd00a2d445cb9077c0c4cf57f5a9,The Disregard of Timekeeping
In The Fire,Hurricane,Metal,spotify:track:19MwPu9VACdnvyKKNLhQY4,https://open.spotify.com/track/19MwPu9VACdnvyKKNLhQY4,,Slave To The Thrill (Reissue)
Tonight I'm Falling,TNT,Metal,spotify:track:7djqSFXzSZSToW75f7Ruma,https://open.spotify.com/track/7djqSFXzSZSToW75f7Ruma,,Intuition
Intuition,TNT,Metal,spotify:track:6UDNpUj4YNE5xcr2E8EqOL,https://open.spotify.com/track/6UDNpUj4YNE5xcr2E8EqOL,,Intuition
